"Game","Season","Team","Goals","Conference","Status","Win","Opponent","OpponentGoals","OpponentConference"
715,"20152016","Sacred Heart",3,"Atlantic Hockey","Home","Loss","RIT",5,"Atlantic Hockey"
715,"20152016","RIT",5,"Atlantic Hockey","Away","Win","Sacred Heart",3,"Atlantic Hockey"
716,"20152016","Princeton",1,"ECAC","Home","Win","American International",0,"Atlantic Hockey"
716,"20152016","American International",0,"Atlantic Hockey","Away","Loss","Princeton",1,"ECAC"
717,"20152016","Connecticut",4,"Hockey East","Home","Loss","Sacred Heart",7,"Atlantic Hockey"
717,"20152016","Sacred Heart",7,"Atlantic Hockey","Away","Win","Connecticut",4,"Hockey East"
718,"20152016","Penn State",4,"Big Ten","Home","Loss","Michigan",7,"Big Ten"
718,"20152016","Michigan",7,"Big Ten","Away","Win","Penn State",4,"Big Ten"
719,"20152016","Bentley",4,"Atlantic Hockey","Home","Win","Sacred Heart",2,"Atlantic Hockey"
719,"20152016","Sacred Heart",2,"Atlantic Hockey","Away","Loss","Bentley",4,"Atlantic Hockey"
720,"20152016","Canisius",2,"Atlantic Hockey","Home","Loss","Air Force",3,"Atlantic Hockey"
720,"20152016","Air Force",3,"Atlantic Hockey","Away","Win","Canisius",2,"Atlantic Hockey"
721,"20152016","Mercyhurst",3,"Atlantic Hockey","Home","Win","American International",1,"Atlantic Hockey"
721,"20152016","American International",1,"Atlantic Hockey","Away","Loss","Mercyhurst",3,"Atlantic Hockey"
722,"20152016","Niagara",2,"Atlantic Hockey","Home","Loss","Army",4,"Atlantic Hockey"
722,"20152016","Army",4,"Atlantic Hockey","Away","Win","Niagara",2,"Atlantic Hockey"
723,"20152016","RIT",2,"Atlantic Hockey","Home","Tie","Holy Cross",2,"Atlantic Hockey"
723,"20152016","Holy Cross",2,"Atlantic Hockey","Away","Tie","RIT",2,"Atlantic Hockey"
724,"20152016","Ohio State",2,"Big Ten","Home","Loss","Michigan State",4,"Big Ten"
724,"20152016","Michigan State",4,"Big Ten","Away","Win","Ohio State",2,"Big Ten"
725,"20152016","Brown",3,"ECAC","Home","Loss","Rensselaer",4,"ECAC"
725,"20152016","Rensselaer",4,"ECAC","Away","Win","Brown",3,"ECAC"
726,"20152016","Clarkson",2,"ECAC","Home","Win","Cornell",1,"ECAC"
726,"20152016","Cornell",1,"ECAC","Away","Loss","Clarkson",2,"ECAC"
727,"20152016","Dartmouth",5,"ECAC","Home","Loss","Quinnipiac",7,"ECAC"
727,"20152016","Quinnipiac",7,"ECAC","Away","Win","Dartmouth",5,"ECAC"
728,"20152016","Harvard",4,"ECAC","Home","Win","Princeton",1,"ECAC"
728,"20152016","Princeton",1,"ECAC","Away","Loss","Harvard",4,"ECAC"
729,"20152016","St. Lawrence",4,"ECAC","Home","Win","Colgate",2,"ECAC"
729,"20152016","Colgate",2,"ECAC","Away","Loss","St. Lawrence",4,"ECAC"
730,"20152016","Yale",1,"ECAC","Home","Loss","Union",2,"ECAC"
730,"20152016","Union",2,"ECAC","Away","Win","Yale",1,"ECAC"
731,"20152016","Boston University",4,"Hockey East","Home","Win","Merrimack",0,"Hockey East"
731,"20152016","Merrimack",0,"Hockey East","Away","Loss","Boston University",4,"Hockey East"
732,"20152016","Notre Dame",0,"Hockey East","Home","Loss","Boston College",4,"Hockey East"
732,"20152016","Boston College",4,"Hockey East","Away","Win","Notre Dame",0,"Hockey East"
733,"20152016","Providence",3,"Hockey East","Home","Win","New Hampshire",1,"Hockey East"
733,"20152016","New Hampshire",1,"Hockey East","Away","Loss","Providence",3,"Hockey East"
734,"20152016","Massachusetts",2,"Hockey East","Home","Loss","Maine",5,"Hockey East"
734,"20152016","Maine",5,"Hockey East","Away","Win","Massachusetts",2,"Hockey East"
735,"20152016","Colorado College",5,"NCHC","Home","Win","Nebraska-Omaha",1,"NCHC"
735,"20152016","Nebraska-Omaha",1,"NCHC","Away","Loss","Colorado College",5,"NCHC"
736,"20152016","Miami",3,"NCHC","Home","Win","Denver",1,"NCHC"
736,"20152016","Denver",1,"NCHC","Away","Loss","Miami",3,"NCHC"
737,"20152016","Western Michigan",0,"NCHC","Home","Loss","North Dakota",2,"NCHC"
737,"20152016","North Dakota",2,"NCHC","Away","Win","Western Michigan",0,"NCHC"
738,"20152016","Bowling Green",4,"WCHA","Home","Tie","Michigan Tech",4,"WCHA"
738,"20152016","Michigan Tech",4,"WCHA","Away","Tie","Bowling Green",4,"WCHA"
739,"20152016","Alaska-Anchorage",1,"WCHA","Home","Loss","Alabama-Huntsville",2,"WCHA"
739,"20152016","Alabama-Huntsville",2,"WCHA","Away","Win","Alaska-Anchorage",1,"WCHA"
740,"20152016","Northern Michigan",4,"WCHA","Home","Win","Minnesota-Duluth",3,"NCHC"
740,"20152016","Minnesota-Duluth",3,"NCHC","Away","Loss","Northern Michigan",4,"WCHA"
741,"20152016","Massachusetts-Lowell",4,"Hockey East","Home","Win","Arizona State",1,"Independent"
741,"20152016","Arizona State",1,"Independent","Away","Loss","Massachusetts-Lowell",4,"Hockey East"
742,"20152016","Wisconsin",4,"Big Ten","Home","Win","Alaska",3,"WCHA"
742,"20152016","Alaska",3,"WCHA","Away","Loss","Wisconsin",4,"Big Ten"
743,"20152016","Bentley",3,"Atlantic Hockey","Home","Tie","Sacred Heart",3,"Atlantic Hockey"
743,"20152016","Sacred Heart",3,"Atlantic Hockey","Away","Tie","Bentley",3,"Atlantic Hockey"
744,"20152016","Canisius",1,"Atlantic Hockey","Home","Tie","Air Force",1,"Atlantic Hockey"
744,"20152016","Air Force",1,"Atlantic Hockey","Away","Tie","Canisius",1,"Atlantic Hockey"
745,"20152016","Mercyhurst",5,"Atlantic Hockey","Home","Win","American International",3,"Atlantic Hockey"
745,"20152016","American International",3,"Atlantic Hockey","Away","Loss","Mercyhurst",5,"Atlantic Hockey"
746,"20152016","Niagara",2,"Atlantic Hockey","Home","Loss","Army",3,"Atlantic Hockey"
746,"20152016","Army",3,"Atlantic Hockey","Away","Win","Niagara",2,"Atlantic Hockey"
747,"20152016","RIT",3,"Atlantic Hockey","Home","Tie","Holy Cross",3,"Atlantic Hockey"
747,"20152016","Holy Cross",3,"Atlantic Hockey","Away","Tie","RIT",3,"Atlantic Hockey"
748,"20152016","Ohio State",2,"Big Ten","Home","Win","Michigan State",1,"Big Ten"
748,"20152016","Michigan State",1,"Big Ten","Away","Loss","Ohio State",2,"Big Ten"
749,"20152016","Penn State",3,"Big Ten","Neutral","Loss","Michigan",6,"Big Ten"
749,"20152016","Michigan",6,"Big Ten","Neutral","Win","Penn State",3,"Big Ten"
750,"20152016","Brown",2,"ECAC","Home","Tie","Union",2,"ECAC"
750,"20152016","Union",2,"ECAC","Away","Tie","Brown",2,"ECAC"
751,"20152016","Clarkson",2,"ECAC","Home","Win","Colgate",1,"ECAC"
751,"20152016","Colgate",1,"ECAC","Away","Loss","Clarkson",2,"ECAC"
752,"20152016","Dartmouth",2,"ECAC","Home","Win","Princeton",0,"ECAC"
752,"20152016","Princeton",0,"ECAC","Away","Loss","Dartmouth",2,"ECAC"
753,"20152016","St. Lawrence",2,"ECAC","Home","Win","Cornell",1,"ECAC"
753,"20152016","Cornell",1,"ECAC","Away","Loss","St. Lawrence",2,"ECAC"
754,"20152016","Yale",3,"ECAC","Home","Win","Rensselaer",0,"ECAC"
754,"20152016","Rensselaer",0,"ECAC","Away","Loss","Yale",3,"ECAC"
755,"20152016","Providence",1,"Hockey East","Home","Loss","New Hampshire",3,"Hockey East"
755,"20152016","New Hampshire",3,"Hockey East","Away","Win","Providence",1,"Hockey East"
756,"20152016","Massachusetts",4,"Hockey East","Home","Loss","Maine",5,"Hockey East"
756,"20152016","Maine",5,"Hockey East","Away","Win","Massachusetts",4,"Hockey East"
757,"20152016","Colorado College",1,"NCHC","Home","Loss","Nebraska-Omaha",6,"NCHC"
757,"20152016","Nebraska-Omaha",6,"NCHC","Away","Win","Colorado College",1,"NCHC"
758,"20152016","Miami",3,"NCHC","Home","Loss","Denver",5,"NCHC"
758,"20152016","Denver",5,"NCHC","Away","Win","Miami",3,"NCHC"
759,"20152016","Western Michigan",1,"NCHC","Home","Loss","North Dakota",2,"NCHC"
759,"20152016","North Dakota",2,"NCHC","Away","Win","Western Michigan",1,"NCHC"
760,"20152016","Bowling Green",1,"WCHA","Home","Loss","Michigan Tech",4,"WCHA"
760,"20152016","Michigan Tech",4,"WCHA","Away","Win","Bowling Green",1,"WCHA"
761,"20152016","Alaska-Anchorage",4,"WCHA","Home","Win","Alabama-Huntsville",3,"WCHA"
761,"20152016","Alabama-Huntsville",3,"WCHA","Away","Loss","Alaska-Anchorage",4,"WCHA"
762,"20152016","Northern Michigan",1,"WCHA","Home","Loss","Minnesota-Duluth",3,"NCHC"
762,"20152016","Minnesota-Duluth",3,"NCHC","Away","Win","Northern Michigan",1,"WCHA"
763,"20152016","Massachusetts-Lowell",8,"Hockey East","Home","Win","Arizona State",1,"Independent"
763,"20152016","Arizona State",1,"Independent","Away","Loss","Massachusetts-Lowell",8,"Hockey East"
764,"20152016","Wisconsin",5,"Big Ten","Home","Win","Alaska",2,"WCHA"
764,"20152016","Alaska",2,"WCHA","Away","Loss","Wisconsin",5,"Big Ten"
765,"20152016","St. Cloud State",5,"NCHC","Neutral","Win","Minnesota State",4,"WCHA"
765,"20152016","Minnesota State",4,"WCHA","Neutral","Loss","St. Cloud State",5,"NCHC"
766,"20152016","Minnesota",2,"Big Ten","Neutral","Loss","Bemidji State",4,"WCHA"
766,"20152016","Bemidji State",4,"WCHA","Neutral","Win","Minnesota",2,"Big Ten"
767,"20152016","Merrimack",10,"Hockey East","Home","Win","Arizona State",0,"Independent"
767,"20152016","Arizona State",0,"Independent","Away","Loss","Merrimack",10,"Hockey East"
768,"20152016","Bemidji State",2,"WCHA","Neutral","Loss","St. Cloud State",5,"NCHC"
768,"20152016","St. Cloud State",5,"NCHC","Neutral","Win","Bemidji State",2,"WCHA"
769,"20152016","Minnesota",2,"Big Ten","Neutral","Loss","Minnesota State",3,"WCHA"
769,"20152016","Minnesota State",3,"WCHA","Neutral","Win","Minnesota",2,"Big Ten"
770,"20152016","Boston College",3,"Hockey East","Neutral","Win","Harvard",2,"ECAC"
770,"20152016","Harvard",2,"ECAC","Neutral","Loss","Boston College",3,"Hockey East"
771,"20152016","Boston University",3,"Hockey East","Neutral","Win","Northeastern",1,"Hockey East"
771,"20152016","Northeastern",1,"Hockey East","Neutral","Loss","Boston University",3,"Hockey East"
772,"20152016","Connecticut",3,"Hockey East","Home","Win","Brown",1,"ECAC"
772,"20152016","Brown",1,"ECAC","Away","Loss","Connecticut",3,"Hockey East"
773,"20152016","Air Force",2,"Atlantic Hockey","Home","Tie","RIT",2,"Atlantic Hockey"
773,"20152016","RIT",2,"Atlantic Hockey","Away","Tie","Air Force",2,"Atlantic Hockey"
774,"20152016","American International",0,"Atlantic Hockey","Home","Loss","Niagara",2,"Atlantic Hockey"
774,"20152016","Niagara",2,"Atlantic Hockey","Away","Win","American International",0,"Atlantic Hockey"
775,"20152016","Army",2,"Atlantic Hockey","Home","Tie","Holy Cross",2,"Atlantic Hockey"
775,"20152016","Holy Cross",2,"Atlantic Hockey","Away","Tie","Army",2,"Atlantic Hockey"
776,"20152016","Mercyhurst",1,"Atlantic Hockey","Home","Loss","Bentley",4,"Atlantic Hockey"
776,"20152016","Bentley",4,"Atlantic Hockey","Away","Win","Mercyhurst",1,"Atlantic Hockey"
777,"20152016","Sacred Heart",1,"Atlantic Hockey","Home","Loss","Robert Morris",2,"Atlantic Hockey"
777,"20152016","Robert Morris",2,"Atlantic Hockey","Away","Win","Sacred Heart",1,"Atlantic Hockey"
778,"20152016","Michigan",2,"Big Ten","Neutral","Loss","Michigan State",3,"Big Ten"
778,"20152016","Michigan State",3,"Big Ten","Neutral","Win","Michigan",2,"Big Ten"
779,"20152016","Minnesota",4,"Big Ten","Home","Win","Penn State",1,"Big Ten"
779,"20152016","Penn State",1,"Big Ten","Away","Loss","Minnesota",4,"Big Ten"
780,"20152016","Brown",2,"ECAC","Home","Loss","Harvard",3,"ECAC"
780,"20152016","Harvard",3,"ECAC","Away","Win","Brown",2,"ECAC"
781,"20152016","Princeton",4,"ECAC","Home","Loss","Colgate",5,"ECAC"
781,"20152016","Colgate",5,"ECAC","Away","Win","Princeton",4,"ECAC"
782,"20152016","Quinnipiac",2,"ECAC","Home","Tie","Cornell",2,"ECAC"
782,"20152016","Cornell",2,"ECAC","Away","Tie","Quinnipiac",2,"ECAC"
783,"20152016","Rensselaer",0,"ECAC","Home","Loss","St. Lawrence",3,"ECAC"
783,"20152016","St. Lawrence",3,"ECAC","Away","Win","Rensselaer",0,"ECAC"
784,"20152016","Union",1,"ECAC","Home","Loss","Clarkson",4,"ECAC"
784,"20152016","Clarkson",4,"ECAC","Away","Win","Union",1,"ECAC"
785,"20152016","Yale",5,"ECAC","Home","Win","Dartmouth",1,"ECAC"
785,"20152016","Dartmouth",1,"ECAC","Away","Loss","Yale",5,"ECAC"
786,"20152016","Boston College",4,"Hockey East","Home","Win","New Hampshire",3,"Hockey East"
786,"20152016","New Hampshire",3,"Hockey East","Away","Loss","Boston College",4,"Hockey East"
787,"20152016","Maine",0,"Hockey East","Home","Loss","Providence",1,"Hockey East"
787,"20152016","Providence",1,"Hockey East","Away","Win","Maine",0,"Hockey East"
788,"20152016","Massachusetts",3,"Hockey East","Home","Loss","Boston University",6,"Hockey East"
788,"20152016","Boston University",6,"Hockey East","Away","Win","Massachusetts",3,"Hockey East"
789,"20152016","Massachusetts-Lowell",2,"Hockey East","Home","Tie","Northeastern",2,"Hockey East"
789,"20152016","Northeastern",2,"Hockey East","Away","Tie","Massachusetts-Lowell",2,"Hockey East"
790,"20152016","Vermont",1,"Hockey East","Home","Loss","Notre Dame",2,"Hockey East"
790,"20152016","Notre Dame",2,"Hockey East","Away","Win","Vermont",1,"Hockey East"
791,"20152016","Miami",1,"NCHC","Home","Loss","St. Cloud State",5,"NCHC"
791,"20152016","St. Cloud State",5,"NCHC","Away","Win","Miami",1,"NCHC"
792,"20152016","Minnesota-Duluth",5,"NCHC","Home","Win","Colorado College",3,"NCHC"
792,"20152016","Colorado College",3,"NCHC","Away","Loss","Minnesota-Duluth",5,"NCHC"
793,"20152016","Minnesota State",5,"WCHA","Home","Win","Bowling Green",1,"WCHA"
793,"20152016","Bowling Green",1,"WCHA","Away","Loss","Minnesota State",5,"WCHA"
794,"20152016","Michigan Tech",3,"WCHA","Home","Win","Lake Superior",0,"WCHA"
794,"20152016","Lake Superior",0,"WCHA","Away","Loss","Michigan Tech",3,"WCHA"
795,"20152016","Northern Michigan",3,"WCHA","Home","Win","Alaska-Anchorage",2,"WCHA"
795,"20152016","Alaska-Anchorage",2,"WCHA","Away","Loss","Northern Michigan",3,"WCHA"
796,"20152016","Alaska",0,"WCHA","Home","Loss","Ferris State",4,"WCHA"
796,"20152016","Ferris State",4,"WCHA","Away","Win","Alaska",0,"WCHA"
797,"20152016","Air Force",4,"Atlantic Hockey","Home","Win","RIT",0,"Atlantic Hockey"
797,"20152016","RIT",0,"Atlantic Hockey","Away","Loss","Air Force",4,"Atlantic Hockey"
798,"20152016","American International",3,"Atlantic Hockey","Home","Loss","Niagara",4,"Atlantic Hockey"
798,"20152016","Niagara",4,"Atlantic Hockey","Away","Win","American International",3,"Atlantic Hockey"
799,"20152016","Army",3,"Atlantic Hockey","Home","Win","Holy Cross",1,"Atlantic Hockey"
799,"20152016","Holy Cross",1,"Atlantic Hockey","Away","Loss","Army",3,"Atlantic Hockey"
800,"20152016","Mercyhurst",5,"Atlantic Hockey","Home","Win","Bentley",2,"Atlantic Hockey"
800,"20152016","Bentley",2,"Atlantic Hockey","Away","Loss","Mercyhurst",5,"Atlantic Hockey"
801,"20152016","Sacred Heart",1,"Atlantic Hockey","Home","Loss","Robert Morris",2,"Atlantic Hockey"
801,"20152016","Robert Morris",2,"Atlantic Hockey","Away","Win","Sacred Heart",1,"Atlantic Hockey"
802,"20152016","Michigan State",1,"Big Ten","Home","Loss","Michigan",4,"Big Ten"
802,"20152016","Michigan",4,"Big Ten","Away","Win","Michigan State",1,"Big Ten"
803,"20152016","Minnesota",3,"Big Ten","Home","Loss","Penn State",5,"Big Ten"
803,"20152016","Penn State",5,"Big Ten","Away","Win","Minnesota",3,"Big Ten"
804,"20152016","Brown",3,"ECAC","Home","Loss","Dartmouth",6,"ECAC"
804,"20152016","Dartmouth",6,"ECAC","Away","Win","Brown",3,"ECAC"
805,"20152016","Princeton",0,"ECAC","Home","Loss","Cornell",1,"ECAC"
805,"20152016","Cornell",1,"ECAC","Away","Win","Princeton",0,"ECAC"
806,"20152016","Quinnipiac",6,"ECAC","Home","Win","Colgate",3,"ECAC"
806,"20152016","Colgate",3,"ECAC","Away","Loss","Quinnipiac",6,"ECAC"
807,"20152016","Rensselaer",2,"ECAC","Home","Loss","Clarkson",4,"ECAC"
807,"20152016","Clarkson",4,"ECAC","Away","Win","Rensselaer",2,"ECAC"
808,"20152016","Union",3,"ECAC","Home","Tie","St. Lawrence",3,"ECAC"
808,"20152016","St. Lawrence",3,"ECAC","Away","Tie","Union",3,"ECAC"
809,"20152016","Yale",2,"ECAC","Home","Win","Harvard",1,"ECAC"
809,"20152016","Harvard",1,"ECAC","Away","Loss","Yale",2,"ECAC"
810,"20152016","Merrimack",2,"Hockey East","Home","Tie","Connecticut",2,"Hockey East"
810,"20152016","Connecticut",2,"Hockey East","Away","Tie","Merrimack",2,"Hockey East"
811,"20152016","Maine",2,"Hockey East","Home","Loss","Providence",4,"Hockey East"
811,"20152016","Providence",4,"Hockey East","Away","Win","Maine",2,"Hockey East"
812,"20152016","Massachusetts-Lowell",2,"Hockey East","Home","Loss","New Hampshire",3,"Hockey East"
812,"20152016","New Hampshire",3,"Hockey East","Away","Win","Massachusetts-Lowell",2,"Hockey East"
813,"20152016","Vermont",1,"Hockey East","Home","Loss","Notre Dame",3,"Hockey East"
813,"20152016","Notre Dame",3,"Hockey East","Away","Win","Vermont",1,"Hockey East"
814,"20152016","Miami",3,"NCHC","Home","Win","St. Cloud State",2,"NCHC"
814,"20152016","St. Cloud State",2,"NCHC","Away","Loss","Miami",3,"NCHC"
815,"20152016","Minnesota-Duluth",3,"NCHC","Home","Win","Colorado College",2,"NCHC"
815,"20152016","Colorado College",2,"NCHC","Away","Loss","Minnesota-Duluth",3,"NCHC"
816,"20152016","Minnesota State",1,"WCHA","Home","Loss","Bowling Green",3,"WCHA"
816,"20152016","Bowling Green",3,"WCHA","Away","Win","Minnesota State",1,"WCHA"
817,"20152016","Michigan Tech",3,"WCHA","Home","Win","Lake Superior",1,"WCHA"
817,"20152016","Lake Superior",1,"WCHA","Away","Loss","Michigan Tech",3,"WCHA"
818,"20152016","Northern Michigan",5,"WCHA","Home","Win","Alaska-Anchorage",4,"WCHA"
818,"20152016","Alaska-Anchorage",4,"WCHA","Away","Loss","Northern Michigan",5,"WCHA"
819,"20152016","Alaska",1,"WCHA","Home","Loss","Ferris State",2,"WCHA"
819,"20152016","Ferris State",2,"WCHA","Away","Win","Alaska",1,"WCHA"
820,"20152016","Boston University",0,"Hockey East","Neutral","Loss","Boston College",1,"Hockey East"
820,"20152016","Boston College",1,"Hockey East","Neutral","Win","Boston University",0,"Hockey East"
821,"20152016","Northeastern",5,"Hockey East","Neutral","Win","Harvard",1,"ECAC"
821,"20152016","Harvard",1,"ECAC","Neutral","Loss","Northeastern",5,"Hockey East"
822,"20152016","American International",3,"Atlantic Hockey","Home","Loss","Massachusetts",4,"Hockey East"
822,"20152016","Massachusetts",4,"Hockey East","Away","Win","American International",3,"Atlantic Hockey"
823,"20152016","Minnesota-Duluth",1,"NCHC","Home","Loss","Bemidji State",2,"WCHA"
823,"20152016","Bemidji State",2,"WCHA","Away","Win","Minnesota-Duluth",1,"NCHC"
824,"20152016","Bentley",1,"Atlantic Hockey","Home","Loss","Canisius",3,"Atlantic Hockey"
824,"20152016","Canisius",3,"Atlantic Hockey","Away","Win","Bentley",1,"Atlantic Hockey"
825,"20152016","Holy Cross",4,"Atlantic Hockey","Home","Win","Air Force",2,"Atlantic Hockey"
825,"20152016","Air Force",2,"Atlantic Hockey","Away","Loss","Holy Cross",4,"Atlantic Hockey"
826,"20152016","Niagara",2,"Atlantic Hockey","Home","Tie","Mercyhurst",2,"Atlantic Hockey"
826,"20152016","Mercyhurst",2,"Atlantic Hockey","Away","Tie","Niagara",2,"Atlantic Hockey"
827,"20152016","RIT",4,"Atlantic Hockey","Home","Loss","American International",5,"Atlantic Hockey"
827,"20152016","American International",5,"Atlantic Hockey","Away","Win","RIT",4,"Atlantic Hockey"
828,"20152016","Robert Morris",1,"Atlantic Hockey","Home","Loss","Army",3,"Atlantic Hockey"
828,"20152016","Army",3,"Atlantic Hockey","Away","Win","Robert Morris",1,"Atlantic Hockey"
829,"20152016","Michigan State",1,"Big Ten","Home","Loss","Penn State",6,"Big Ten"
829,"20152016","Penn State",6,"Big Ten","Away","Win","Michigan State",1,"Big Ten"
830,"20152016","Ohio State",4,"Big Ten","Home","Loss","Minnesota",5,"Big Ten"
830,"20152016","Minnesota",5,"Big Ten","Away","Win","Ohio State",4,"Big Ten"
831,"20152016","Wisconsin",1,"Big Ten","Home","Loss","Michigan",4,"Big Ten"
831,"20152016","Michigan",4,"Big Ten","Away","Win","Wisconsin",1,"Big Ten"
832,"20152016","Clarkson",5,"ECAC","Home","Win","Princeton",2,"ECAC"
832,"20152016","Princeton",2,"ECAC","Away","Loss","Clarkson",5,"ECAC"
833,"20152016","Colgate",0,"ECAC","Home","Loss","Yale",3,"ECAC"
833,"20152016","Yale",3,"ECAC","Away","Win","Colgate",0,"ECAC"
834,"20152016","Cornell",3,"ECAC","Home","Tie","Brown",3,"ECAC"
834,"20152016","Brown",3,"ECAC","Away","Tie","Cornell",3,"ECAC"
835,"20152016","Dartmouth",1,"ECAC","Home","Loss","Union",4,"ECAC"
835,"20152016","Union",4,"ECAC","Away","Win","Dartmouth",1,"ECAC"
836,"20152016","Harvard",1,"ECAC","Home","Loss","Rensselaer",2,"ECAC"
836,"20152016","Rensselaer",2,"ECAC","Away","Win","Harvard",1,"ECAC"
837,"20152016","St. Lawrence",4,"ECAC","Home","Win","Quinnipiac",3,"ECAC"
837,"20152016","Quinnipiac",3,"ECAC","Away","Loss","St. Lawrence",4,"ECAC"
