"Team","Wins","Losses","Ties","HomeWins","HomeLosses","HomeTies","AwayWins","AwayLosses","AwayTies","NeutralWins","NeutralLosses","NeutralTies","Pct","AdjPct","OppWinPct","OppOppWinPct","SOS","RPI"
"Yale",14,8,6,8,4,3,5,4,3,1,0,0,0.607142857142857,0.598540145985401,0.491903167093042,0.499976906193394,0.497716259245295,0.522922230930322
"Quinnipiac",16,10,8,12,3,1,4,7,7,0,0,0,0.588235294117647,0.60126582278481,0.483843835697143,0.499046243610818,0.494789569394989,0.521408632742444
"American International",15,12,6,4,7,4,11,5,2,0,0,0,0.545454545454545,0.551724137931034,0.511670623621318,0.502053844833748,0.504746542894267,0.516490941653459
"Boston College",15,9,5,8,4,2,6,5,2,1,0,1,0.603448275862069,0.602112676056338,0.483809307697617,0.489343569806159,0.487793976415767,0.51637365132591
"Providence",17,11,2,7,4,2,8,7,0,2,0,0,0.6,0.608108108108108,0.463184399516435,0.49423265860699,0.485539146061635,0.516181386573253
"Ferris State",14,10,8,8,2,4,6,8,4,0,0,0,0.5625,0.578947368421053,0.473846904192299,0.50089497832141,0.493321517565259,0.514727980279207
"Michigan",14,14,4,11,3,3,3,10,1,0,1,0,0.5,0.489655172413793,0.528798044168763,0.520709630793963,0.522974386538907,0.514644583007629
"Wisconsin",15,15,5,6,10,3,8,5,1,1,0,1,0.5,0.486263736263736,0.525647021629164,0.523235713052636,0.523910879454064,0.514499093656482
"Connecticut",15,10,7,6,5,5,9,5,2,0,0,0,0.578125,0.576687116564417,0.480639097600172,0.494170012124719,0.490381356057846,0.511957796184489
"Mercyhurst",15,14,5,7,7,2,8,7,3,0,0,0,0.514705882352941,0.52046783625731,0.515975181736922,0.503944258624265,0.507312917095809,0.510601646886184
"Bemidji State",12,10,6,5,4,4,7,6,2,0,0,0,0.535714285714286,0.542857142857143,0.538280505131345,0.484145066577658,0.49930298937269,0.510191527743803
"Clarkson",13,12,7,9,4,2,3,8,5,1,0,0,0.515625,0.52,0.521955371242519,0.50088019215744,0.506781242301262,0.510085931725947
"RIT",15,14,5,6,9,2,9,5,3,0,0,0,0.514705882352941,0.514124293785311,0.531971290814862,0.495280616682396,0.505554005439486,0.507696577525943
"New Hampshire",15,10,6,11,4,1,4,5,5,0,1,0,0.580645161290323,0.578231292517007,0.459883325654936,0.488349972902014,0.480379311672832,0.504842306883876
"Princeton",12,11,6,8,5,3,4,6,3,0,0,0,0.517241379310345,0.507142857142857,0.491825578484709,0.507273122249232,0.502947809995166,0.503996571782089
"Bowling Green",10,9,7,6,6,2,4,3,5,0,0,0,0.519230769230769,0.511450381679389,0.511419716839564,0.49219738298516,0.497579636464393,0.501047322768142
"Bentley",13,13,7,8,5,2,5,8,5,0,0,0,0.5,0.509433962264151,0.495451727161864,0.497902305364085,0.497216143467463,0.500270598166635
"Cornell",11,12,4,5,6,2,5,6,2,1,0,0,0.481481481481481,0.481481481481481,0.488949224919954,0.506198139497878,0.501368443416059,0.496396702932415
"Michigan Tech",12,11,6,7,5,2,5,6,2,0,0,2,0.517241379310345,0.514084507042254,0.487585728273384,0.490529673766654,0.489705369028538,0.495800153531967
"Nebraska-Omaha",10,11,7,5,8,3,5,3,4,0,0,0,0.482142857142857,0.468965517241379,0.505137748586024,0.502806019810372,0.503458903867555,0.494835557211011
"Holy Cross",12,13,9,5,8,4,7,5,5,0,0,0,0.485294117647059,0.485714285714286,0.485828406066989,0.502033947922429,0.497496396202906,0.494550868580751
"Miami",12,14,4,4,9,3,8,5,1,0,0,0,0.466666666666667,0.462025316455696,0.528541676326486,0.495162205735568,0.504508457501025,0.493887672239693
"Rensselaer",13,16,4,6,8,2,6,7,2,1,1,0,0.454545454545455,0.451807228915663,0.521795037906899,0.502040806700489,0.507571991438284,0.493630800807628
"St. Lawrence",12,15,5,7,5,4,5,10,1,0,0,0,0.453125,0.450980392156863,0.514639977206341,0.503695940293065,0.506760270628782,0.492815301010802
"Army",14,15,4,10,2,3,4,13,1,0,0,0,0.484848484848485,0.493243243243243,0.466718775566024,0.499342784835055,0.490208062239726,0.490966857490606
"Arizona State",10,12,6,5,2,3,4,9,3,1,1,0,0.464285714285714,0.484848484848485,0.465657650042686,0.501478191791592,0.491448440101898,0.489798451288545
"Northeastern",13,12,5,10,5,2,3,6,3,0,1,0,0.516666666666667,0.5,0.484576253592957,0.484470550018516,0.48450014701936,0.48837511026452
"Merrimack",14,14,1,9,4,1,5,10,0,0,0,0,0.5,0.503703703703704,0.457849432521696,0.489909611931392,0.480932761696677,0.486625497198434
"Canisius",12,16,6,5,8,3,7,8,3,0,0,0,0.441176470588235,0.447674418604651,0.490069258840964,0.497359332509616,0.495318111882394,0.483407188562958
"Dartmouth",10,16,2,8,5,1,2,11,1,0,0,0,0.392857142857143,0.3828125,0.516470053413255,0.499678569674854,0.504380185121606,0.473988263841205
"Brown",8,14,7,5,5,5,3,9,2,0,0,0,0.396551724137931,0.388489208633093,0.510931191720443,0.496263608472052,0.500370531781602,0.472400200994475
"St. Cloud State",8,16,6,6,7,3,2,9,3,0,0,0,0.366666666666667,0.354166666666667,0.549054115894394,0.494875535498106,0.510045538009067,0.471075820173467
"Maine",11,15,3,9,4,1,2,10,2,0,1,0,0.431034482758621,0.424242424242424,0.471638367691853,0.492032337494444,0.486322025949719,0.470802125522895
"Sacred Heart",10,20,4,6,7,3,4,13,1,0,0,0,0.352941176470588,0.351851851851852,0.502650888090214,0.494277566343648,0.496622096432686,0.460429535287478
"Alaska",8,16,2,4,6,2,4,10,0,0,0,0,0.346153846153846,0.349206349206349,0.488941057904643,0.495887247638127,0.493942314512751,0.457758323186151
"Vermont",10,18,3,6,7,2,4,11,1,0,0,0,0.370967741935484,0.369127516778524,0.472988181512381,0.490106067094068,0.485313059131195,0.456266673543027
"Michigan State",5,22,5,4,11,1,0,10,4,1,1,0,0.234375,0.222929936305732,0.564082722101009,0.513649330161657,0.527770679904676,0.45156049400494
"Colgate",7,19,8,6,6,4,1,13,4,0,0,0,0.323529411764706,0.316455696202532,0.506813950778694,0.489743724836755,0.494523388100498,0.450006465126006
"Colorado College",6,19,5,3,8,2,3,11,3,0,0,0,0.283333333333333,0.292517006802721,0.514331662941797,0.493435987216226,0.499286776419386,0.44759433401522
"Niagara",5,19,10,2,9,5,3,10,5,0,0,0,0.294117647058824,0.3,0.499258440732096,0.49545475896788,0.49651978986186,0.447389842396395
"Massachusetts",7,21,4,6,7,2,1,14,2,0,0,0,0.28125,0.27027027027027,0.52231635636808,0.479888270999249,0.491768134902522,0.436393668744459
"Boston University",7,20,4,6,7,2,1,11,2,0,2,0,0.290322580645161,0.273972602739726,0.516412812244177,0.476025914768507,0.487334246061695,0.433993835231203
"Northern Michigan",4,20,5,1,9,3,3,9,1,0,2,1,0.224137931034483,0.227891156462585,0.495727794503305,0.489566208025187,0.49129145223906,0.425441378294941
"Northeastern",20,6,4,12,2,3,7,4,1,1,0,0,0.733333333333333,0.727272727272727,0.495627603693189,0.506642625275709,0.503558419232604,0.559486996242635
"Union",22,8,5,7,4,4,13,4,1,2,0,0,0.7,0.701657458563536,0.495298409259045,0.515419190972374,0.509785372092642,0.557753393710366
"Quinnipiac",19,10,5,13,2,1,6,8,4,0,0,0,0.632352941176471,0.64968152866242,0.521927571017359,0.509644000014707,0.51308339989545,0.547232932087192
"Ohio State",22,8,4,8,5,4,14,3,0,0,0,0,0.705882352941177,0.696629213483146,0.446194057543278,0.502530976776855,0.486756639391454,0.539224782914377
"Denver",15,7,8,7,4,5,8,3,3,0,0,0,0.633333333333333,0.625,0.509394078144078,0.505088286577177,0.506293908215909,0.535970431161932
"Minnesota State",14,9,1,9,1,1,5,8,0,0,0,0,0.604166666666667,0.623853211009174,0.489154799528099,0.507303900752145,0.502222152409412,0.532629917059353
"Boston College",16,10,3,7,6,1,8,3,2,1,1,0,0.603448275862069,0.597315436241611,0.53021502809474,0.501738456019291,0.509711896200417,0.531612781210715
"Providence",17,11,2,9,4,0,7,6,2,1,1,0,0.6,0.60958904109589,0.480854026913576,0.509935902451717,0.501792977301037,0.528741993249751
"Brown",14,9,6,6,6,3,8,3,3,0,0,0,0.586206896551724,0.58,0.514723934003828,0.508895240394588,0.510527274605175,0.527895455953881
"Michigan Tech",15,9,5,7,4,3,8,3,2,0,2,0,0.603448275862069,0.598639455782313,0.51906018951037,0.498205692548631,0.504044951697918,0.527693577719017
"Penn State",19,11,4,13,3,1,6,8,3,0,0,0,0.617647058823529,0.626582278481013,0.493023470931546,0.491564055044285,0.491972691492718,0.525625088239792
"Dartmouth",13,10,5,8,2,4,5,8,1,0,0,0,0.553571428571429,0.557251908396947,0.522046222949941,0.51039904723036,0.513660256431843,0.524558169423119
"Princeton",13,9,7,9,4,3,4,5,4,0,0,0,0.568965517241379,0.561151079136691,0.503321118813112,0.51281942580884,0.510159899850036,0.5229076946717
"St. Cloud State",14,10,6,6,6,4,8,4,2,0,0,0,0.566666666666667,0.558441558441558,0.525372369934058,0.503634592340215,0.509721170066491,0.521901267160258
"Arizona State",13,10,5,5,3,2,7,6,3,1,1,0,0.553571428571429,0.575539568345324,0.486871859142871,0.507832485075548,0.501963509814398,0.520357524447129
"Air Force",20,11,5,7,7,3,13,4,2,0,0,0,0.625,0.624338624338624,0.455929189135066,0.497269075750239,0.48569390749799,0.520355086708149
"Lake Superior",14,11,4,8,4,1,6,6,3,0,1,0,0.551724137931034,0.560283687943262,0.498294955635381,0.50280680840919,0.501543489632524,0.516228539210208
"North Dakota",14,10,8,9,8,2,5,2,6,0,0,0,0.5625,0.54320987654321,0.490269555547333,0.511673284041343,0.50568024006302,0.515062649183068
"Notre Dame",16,10,6,9,6,3,7,4,3,0,0,0,0.59375,0.58125,0.480157030049923,0.497644606221204,0.492748084893246,0.514873563669934
"Mercyhurst",17,12,5,8,6,2,9,6,3,0,0,0,0.573529411764706,0.578947368421053,0.48753889380268,0.4941371397072,0.492289630853934,0.513954065245714
"Bowling Green",12,9,5,7,4,3,5,5,2,0,0,0,0.557692307692308,0.551181102362205,0.49960935972747,0.499922616155798,0.499834904355866,0.512671453857451
"Harvard",12,12,3,4,5,2,7,7,1,1,0,0,0.5,0.514705882352941,0.506610888584323,0.51394753352202,0.511893272939465,0.512596425292834
"Northern Michigan",14,12,3,5,6,2,6,6,1,3,0,0,0.53448275862069,0.534246575342466,0.504135287594192,0.50273253808644,0.503125307948611,0.510905624797074
"Western Michigan",15,12,3,10,7,0,5,5,3,0,0,0,0.55,0.537414965986395,0.475715469337918,0.511249792772724,0.501300182210979,0.510328878154833
"Clarkson",14,13,5,7,6,2,6,7,3,1,0,0,0.515625,0.518987341772152,0.513429305686429,0.504755750802065,0.507184346169687,0.510135095070303
"Cornell",11,11,5,5,6,2,6,5,2,0,0,1,0.5,0.5,0.506248999013745,0.51148517923048,0.510019048769794,0.507514286577346
"Yale",12,12,4,7,6,2,5,5,2,0,1,0,0.5,0.489208633093525,0.508736033956503,0.510246224334541,0.50982337102869,0.504669686544899
"Army",15,11,7,7,6,2,8,5,5,0,0,0,0.560606060606061,0.568862275449102,0.449942987907483,0.495639793550588,0.482844687970519,0.504349084840165
"Canisius",15,12,7,9,5,2,6,7,5,0,0,0,0.544117647058823,0.551515151515152,0.467296071573172,0.494420549538532,0.486825695708231,0.502998059659961
"New Hampshire",13,12,6,8,5,3,4,7,3,1,0,0,0.516129032258065,0.51006711409396,0.488735296804176,0.504646626820875,0.500191454416199,0.50266036933564
"Vermont",14,14,3,8,6,1,6,8,2,0,0,0,0.5,0.503311258278146,0.498956187425456,0.50364929559005,0.502335225303964,0.502579233547509
"Robert Morris",16,15,2,5,10,1,10,5,1,1,0,0,0.515151515151515,0.514285714285714,0.506358730644649,0.490043060241073,0.494611447954074,0.499530014536984
"American International",15,15,3,5,9,1,10,6,2,0,0,0,0.5,0.508670520231214,0.494640855105923,0.495053195604526,0.494937740264917,0.498370935256491
"Nebraska-Omaha",11,12,5,8,5,3,3,7,2,0,0,0,0.482142857142857,0.466165413533835,0.531621504365865,0.499806523647257,0.508714718248467,0.498077392069809
"RIT",16,16,2,7,8,2,9,8,0,0,0,0,0.5,0.5,0.511128855498792,0.490227348460612,0.496079770431303,0.497059827823477
"Connecticut",12,14,6,7,8,1,5,6,5,0,0,0,0.46875,0.46875,0.49750758077132,0.5035639972719,0.501868200651738,0.493588650488803
"Maine",9,11,9,5,3,6,4,7,3,0,1,0,0.46551724137931,0.464285714285714,0.481160716751452,0.511794920506754,0.50321734345527,0.493484436162881
"Wisconsin",14,16,5,5,10,4,9,4,1,0,2,0,0.471428571428571,0.459459459459459,0.511206563706564,0.49019156774447,0.496075766613856,0.486921689825257
"Boston University",11,15,5,8,4,3,3,10,1,0,1,1,0.435483870967742,0.427083333333333,0.528719788754722,0.497808939611952,0.506463977371928,0.486618816362279
"Holy Cross",11,14,9,6,7,4,5,7,5,0,0,0,0.455882352941176,0.455621301775148,0.502421720493504,0.494515688509602,0.496729377465094,0.486452358542608
"St. Lawrence",10,16,6,8,5,3,2,11,3,0,0,0,0.40625,0.398648648648649,0.522130169212691,0.50611131251461,0.510596592390073,0.482609606454717
"Merrimack",11,15,3,8,5,1,3,10,2,0,0,0,0.431034482758621,0.42962962962963,0.487412522125354,0.505166819777971,0.500195616435238,0.482554119733836
"Colgate",12,18,4,9,5,2,3,13,2,0,0,0,0.411764705882353,0.41025641025641,0.515535384296891,0.501146563713437,0.505175433476804,0.481445677671706
"Ferris State",11,16,5,6,6,2,5,10,3,0,0,0,0.421875,0.432258064516129,0.480847332774752,0.50170259110051,0.495863118769298,0.479961855206006
"Alaska",8,13,5,3,7,2,5,6,3,0,0,0,0.403846153846154,0.413533834586466,0.502646430182918,0.499717268475546,0.50053743375361,0.478786533961824
"Miami",9,15,6,4,10,2,5,5,4,0,0,0,0.4,0.397435897435897,0.512978068939607,0.499738071572691,0.503445270835428,0.476942927485545
"Bentley",10,18,5,3,9,3,7,9,2,0,0,0,0.378787878787879,0.390532544378698,0.513942594653314,0.488257225637403,0.495449128961858,0.469219982816068
"Colorado College",7,17,6,2,8,3,5,9,3,0,0,0,0.333333333333333,0.348684210526316,0.50986360131097,0.500984460850635,0.503470620179528,0.464774017766225
"Rensselaer",8,19,6,7,5,4,1,12,2,0,2,0,0.333333333333333,0.315789473684211,0.532808351948977,0.501769853938552,0.510460633381471,0.461792843457156
"Minnesota",11,19,4,8,8,3,2,11,1,1,0,0,0.382352941176471,0.360248447204969,0.501112001602885,0.489143627336802,0.492494772131305,0.459433190899721
"Michigan State",9,18,5,5,8,3,4,9,1,0,1,1,0.359375,0.35126582278481,0.500600315213423,0.487608023045482,0.491245864852505,0.456250854335581
"Bemidji State",7,17,4,3,8,2,4,9,2,0,0,0,0.321428571428571,0.328571428571429,0.511870753351846,0.493182299012288,0.498415066227364,0.45595415681338
"Sacred Heart",9,20,5,4,9,3,5,11,2,0,0,0,0.338235294117647,0.343195266272189,0.504635244298973,0.486272732035327,0.491414235469148,0.454359493169908
"Niagara",8,20,6,5,8,3,3,12,3,0,0,0,0.323529411764706,0.323170731707317,0.502260103345215,0.485496005937331,0.490189953211539,0.448435147835483
"Massachusetts",6,22,4,4,10,1,2,12,3,0,0,0,0.25,0.25,0.538708219687442,0.493794018898788,0.506369995119611,0.442277496339708
"Michigan",6,19,7,4,10,3,2,9,3,0,0,1,0.296875,0.286163522012579,0.491261685160042,0.490359383279119,0.490612027805777,0.439499901357478
"Harvard",19,5,3,8,1,2,10,4,1,1,0,0,0.759259259259259,0.776119402985075,0.525890220645276,0.503163428516827,0.509526930312793,0.576175048480863
"Minnesota",22,7,5,12,4,3,9,3,2,1,0,0,0.720588235294118,0.708333333333333,0.541730670762929,0.515297967110616,0.522699124133264,0.569107676433281
"Boston College",16,8,5,11,1,2,4,6,3,1,1,0,0.637931034482759,0.646616541353384,0.528767594295893,0.506632587440028,0.51283038935967,0.546276927358098
"Ohio State",18,8,8,8,2,7,10,6,1,0,0,0,0.647058823529412,0.648809523809524,0.489193136932192,0.516558053867524,0.508895877125631,0.543874288796605
"Quinnipiac",20,11,3,14,1,1,6,10,2,0,0,0,0.632352941176471,0.65359477124183,0.494528911480208,0.503273264363162,0.500824845555935,0.539017326977409
"Penn State",19,12,3,12,4,1,7,8,2,0,0,0,0.602941176470588,0.608695652173913,0.519783045379118,0.511849637256063,0.514070991530518,0.537727156691367
"St. Cloud State",16,10,4,8,6,2,8,4,2,0,0,0,0.6,0.592105263157895,0.550955638537875,0.501716193639039,0.515503238210713,0.534653744447508
"Yale",14,6,8,9,2,4,4,4,4,1,0,0,0.642857142857143,0.639097744360902,0.493147461889632,0.501520913024986,0.499176346707087,0.534156696120541
"Northeastern",15,8,7,7,6,4,7,2,3,1,0,0,0.616666666666667,0.597402597402597,0.522155786560997,0.502844946787596,0.508251981924148,0.53053963579376
"American International",14,8,11,6,3,6,8,5,5,0,0,0,0.590909090909091,0.6,0.518677355822836,0.495008224404394,0.501635581201558,0.526226685901168
"Bowling Green",15,8,3,7,5,2,8,3,1,0,0,0,0.634615384615385,0.62406015037594,0.498258420777218,0.488908223168699,0.491526278499085,0.524659746468298
"Bentley",18,12,3,8,5,2,10,7,1,0,0,0,0.590909090909091,0.6,0.498060122255102,0.497439049301141,0.49761294972825,0.523209712296188
"Denver",15,11,4,11,4,1,4,7,3,0,0,0,0.566666666666667,0.564285714285714,0.50448877841735,0.509104578056684,0.507812154157671,0.521930544189682
"Minnesota State",13,9,2,9,1,1,4,8,1,0,0,0,0.583333333333333,0.601851851851852,0.497851671707036,0.491122562283333,0.49300671292197,0.520217997654441
"Robert Morris",16,11,6,7,5,4,9,5,2,0,1,0,0.575757575757576,0.574850299401198,0.514600316524204,0.493653064185841,0.499518294840583,0.518351295980736
"Clarkson",16,13,3,8,5,2,8,7,1,0,1,0,0.546875,0.550632911392405,0.518086097525849,0.499322069564823,0.50457599739391,0.516090225893534
"Sacred Heart",15,10,9,9,4,3,6,6,6,0,0,0,0.573529411764706,0.581818181818182,0.497843479509683,0.490711877970783,0.492708726401675,0.514986090255802
"Providence",15,12,3,6,5,2,8,7,0,1,0,1,0.55,0.556666666666667,0.480475723565082,0.508031046623224,0.500315556166944,0.514403333791875
"Western Michigan",14,10,6,9,6,2,5,4,4,0,0,0,0.566666666666667,0.554054054054054,0.480746027621028,0.507972868843593,0.500349353301275,0.51377552848947
"Lake Superior",14,9,6,6,2,5,7,7,1,1,0,0,0.586206896551724,0.595744680851064,0.472323577722514,0.490700120228724,0.485554688326985,0.513102186458005
"Rensselaer",14,11,8,9,5,2,3,6,6,2,0,0,0.545454545454545,0.544303797468354,0.498782721887534,0.502515681271694,0.501470452644129,0.512178788850185
"Army",15,12,6,12,2,1,3,10,5,0,0,0,0.545454545454545,0.560810810810811,0.497602152404159,0.49298632055019,0.494278753469301,0.510911767804679
"Vermont",14,12,5,10,3,2,4,9,3,0,0,0,0.532258064516129,0.538461538461539,0.489387315341058,0.50627774439503,0.501548424259918,0.510776702810323
"Holy Cross",18,13,3,9,7,1,9,6,2,0,0,0,0.573529411764706,0.573099415204678,0.469432045627551,0.49663917352043,0.489021177710424,0.510040737083987
"Boston University",15,13,3,8,5,2,6,7,1,1,1,0,0.532258064516129,0.529801324503311,0.507113488478425,0.501292733802544,0.502922545111791,0.509642239959671
"North Dakota",14,12,6,7,6,6,7,6,0,0,0,0,0.53125,0.5125,0.510076446990509,0.507606286873541,0.508297931706292,0.509348448779719
"Notre Dame",13,13,6,10,5,3,3,8,3,0,0,0,0.5,0.486666666666667,0.525102460711332,0.511877035920772,0.515580154862128,0.508351782813263
"Michigan Tech",14,10,5,10,2,2,4,6,3,0,2,0,0.568965517241379,0.57037037037037,0.497597537538714,0.48338789515844,0.487366595024917,0.50811753886128
"Maine",14,14,1,11,3,0,3,10,1,0,1,0,0.5,0.5,0.507180707971758,0.505309880119709,0.505833711918282,0.504375283938712
"Nebraska-Omaha",14,13,1,9,7,0,5,6,1,0,0,0,0.517857142857143,0.503649635036496,0.496411887652764,0.506562644068946,0.503720432272415,0.503702732963435
"St. Lawrence",14,13,5,10,5,1,4,8,4,0,0,0,0.515625,0.516556291390728,0.49647874901339,0.500545890711855,0.499407091036285,0.503694391124896
"Miami",13,14,3,7,7,2,6,7,1,0,0,0,0.483333333333333,0.476510067114094,0.508043147506235,0.502089562550345,0.503756566337994,0.496944941532019
"Connecticut",12,14,6,6,7,3,6,7,3,0,0,0,0.46875,0.46875,0.508371582320936,0.50402500445761,0.505242046259341,0.496119034694506
"Wisconsin",12,15,8,7,9,3,4,5,5,1,1,0,0.457142857142857,0.443181818181818,0.510048400673401,0.512441773994248,0.511771629464411,0.494624176643763
"Merrimack",10,12,7,6,4,4,4,8,3,0,0,0,0.46551724137931,0.467625899280576,0.49709049214796,0.504288510878729,0.502273065634114,0.493611274045729
"Alaska",9,8,9,6,4,2,3,4,7,0,0,0,0.519230769230769,0.52755905511811,0.46243310495279,0.487496374495589,0.480478659023606,0.492248758047232
"New Hampshire",12,14,5,8,5,3,4,8,2,0,1,0,0.467741935483871,0.459459459459459,0.497702611549594,0.504390358166062,0.502517789113451,0.491753206699953
"Colgate",14,16,4,9,5,2,5,11,2,0,0,0,0.470588235294118,0.475,0.483335064015916,0.497690331259776,0.493670856431495,0.489003142323621
"Union",12,16,7,4,6,5,7,9,2,1,1,0,0.442857142857143,0.451428571428571,0.486394223501366,0.501358415606342,0.497168441816949,0.485733474219855
